	pathway	X0285.015.009	X1005.015.008	X1016.015.020	X1018.015.022	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1155.016.142	X1158.016.145	X1161.016.148	X1184.016.171	X1190.016.177	X1480.019.118	X1484.019.122	X1486.019.124	X1503.019.141	X1541.019.179	X1543.019.181	X1545.019.183	X1553.019.191	X1554.019.192	X1555.019.193	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1568.019.206	X1569.019.207	X1571.019.209	X1575.019.213	X1581.019.219
544	Signaling by NOTCH Homo sapiens R-HSA-157118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37242880062203	NA	NA	NA	NA
545	Signaling by NOTCH1 Homo sapiens R-HSA-1980143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49679737755281	NA	NA	NA	NA
546	Signaling by PDGF Homo sapiens R-HSA-186797	NA	NA	NA	NA	-1.26394224743432	NA	1.40264553794955	NA	NA	NA	-1.53994272136207	NA	NA	NA	1.72582482253344	NA	-1.3985480806308	1.37669958583768	1.44989938267878	NA	NA	NA	NA	NA	NA	NA	1.3680528446928	NA	NA	NA	-1.56447719106166	NA	NA	NA	NA
547	Signaling by PTK6 Homo sapiens R-HSA-8848021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66668137731099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.47102326962151	NA	NA	NA	NA
548	Signaling by Rho GTPases Homo sapiens R-HSA-194315	NA	NA	NA	NA	-1.67364813131445	NA	NA	NA	NA	NA	NA	NA	NA	1.40084805605232	1.50309535548196	NA	-1.84866207559731	NA	1.31009296633355	NA	1.63318052256201	NA	NA	NA	NA	NA	NA	NA	NA	-1.40427050433131	-1.36849648120098	NA	-1.42370160601698	NA	NA
549	Signaling by SCF-KIT Homo sapiens R-HSA-1433557	NA	NA	NA	NA	-1.37616149121293	NA	1.3616600682363	NA	NA	1.50547184511209	-1.57359654632454	NA	1.30757682838035	NA	1.69781916810432	NA	-1.4963503811214	1.42131852276601	1.51102180313786	NA	NA	NA	NA	NA	NA	NA	1.37019960283872	NA	NA	NA	-1.46055637508696	NA	NA	NA	NA
550	Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	NA	NA	NA	NA	NA	1.69919136442511	NA	NA	NA	1.6402976349173	NA	1.64900345979788	NA	NA	1.71081729655489	NA	NA	NA	1.66828322347331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53019046822029	NA	NA	NA	NA
551	Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	NA	NA	NA	NA	-1.40388513194438	NA	NA	NA	NA	1.6849414285398	-1.64133132900095	1.62441632698237	1.34350954367241	NA	1.96330144231432	NA	-1.54583354802634	1.42506201508476	1.51730007957349	-1.47596180572615	NA	NA	NA	-1.47060792581018	NA	NA	1.38948357771675	NA	NA	NA	NA	NA	NA	1.73073357642877	NA
552	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	NA	NA	NA	NA	-1.26742727958181	NA	1.44929300247701	NA	NA	NA	-1.29699033649592	NA	NA	NA	1.49142975249574	NA	-1.37609560618497	NA	1.33036653602233	NA	NA	NA	NA	NA	NA	NA	1.41534537564871	NA	NA	NA	-1.52301899809301	NA	NA	NA	NA
553	Signaling by VEGF Homo sapiens R-HSA-194138	NA	NA	NA	NA	-1.45672780853637	NA	1.45732685393325	NA	NA	NA	-1.51761965533167	1.432793382379	NA	NA	1.73860539121247	NA	-1.65436976732587	1.37424073363337	1.64519839134204	NA	NA	NA	NA	NA	NA	NA	1.37125172002637	NA	NA	NA	-1.73583951565587	NA	NA	NA	NA
554	Signaling by Wnt Homo sapiens R-HSA-195721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27274239096922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
555	Signaling by WNT in cancer Homo sapiens R-HSA-4791275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57364752667941	NA	NA	NA	NA
556	Signalling by NGF Homo sapiens R-HSA-166520	NA	NA	NA	NA	-1.26306312814548	NA	NA	NA	NA	NA	-1.48725118733132	NA	NA	NA	1.56046305226591	NA	-1.42576740990359	1.3150893937432	1.36885935619528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38115353211083	NA	NA	NA	NA
557	Signalling to ERKs Homo sapiens R-HSA-187687	NA	NA	NA	NA	-1.414248199134	NA	1.48661316956297	NA	NA	NA	-1.44627898909972	NA	NA	NA	1.60995783945014	NA	-1.51892298686398	NA	1.40088510223879	NA	NA	NA	NA	NA	NA	NA	1.52074025138828	NA	NA	NA	-1.57244583403957	NA	NA	NA	NA
558	Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	NA	NA	NA	NA	-1.36718705654429	NA	1.49516289804987	NA	NA	NA	-1.43686281448472	NA	NA	NA	1.56716282753072	NA	-1.47101027876371	NA	1.34775417296276	NA	NA	NA	NA	NA	NA	NA	1.51357834300356	NA	NA	NA	-1.54111373920619	NA	NA	NA	NA
559	Signalling to RAS Homo sapiens R-HSA-167044	NA	NA	NA	NA	-1.4218054413365	NA	1.48419832316818	NA	NA	NA	-1.44774444681742	NA	NA	NA	1.58476804665371	NA	-1.5047923650373	1.31119403511903	1.42216417368583	NA	NA	NA	NA	NA	NA	NA	1.55194247589092	NA	NA	NA	-1.56568301958926	NA	NA	NA	NA
560	SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	NA	NA	NA	NA	NA	NA	1.48152195233128	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38888733841752	NA	NA	NA	NA	NA	NA	NA	1.32100486524469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
561	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription Homo sapiens R-HSA-2173796	NA	NA	NA	NA	NA	1.60563688763958	NA	NA	NA	NA	NA	NA	NA	NA	1.61352548383002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562	snRNP Assembly Homo sapiens R-HSA-191859	NA	NA	NA	NA	-1.66174540225315	NA	-1.7172347852303	1.53245937139321	NA	NA	NA	NA	NA	NA	NA	-1.51473629320659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
563	SOS-mediated signalling Homo sapiens R-HSA-112412	NA	NA	NA	NA	-1.34245916346105	NA	1.46261656141369	NA	NA	NA	-1.40855345699908	NA	NA	NA	1.54570213167251	NA	-1.43885238685923	NA	1.3468488731563	NA	NA	NA	NA	NA	NA	NA	1.5080731775163	NA	NA	NA	-1.52313227114106	NA	NA	NA	NA
564	SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	NA	-1.84767653779706	-1.76006733830192	NA	-2.33978345239769	2.42366342055395	NA	2.32494794468372	NA	-1.81549127443095	-1.86634695354252	2.13536942398866	1.81547341311448	NA	1.4279131078863	-1.75255981941095	-1.80134492901376	NA	NA	NA	NA	-1.74953908695946	NA	-1.58945672256294	-1.81169459736774	NA	-1.38498841889263	-1.69836114722733	NA	NA	-2.20152903588897	NA	NA	NA	NA
565	Stabilization of p53 Homo sapiens R-HSA-69541	NA	NA	-1.65560378347425	NA	-1.65259859382816	1.66723736923704	NA	1.77367309020461	NA	NA	-1.79081394598743	NA	NA	NA	1.60139619934817	-1.88257903267151	NA	1.49662733034977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	Stimuli-sensing channels Homo sapiens R-HSA-2672351	NA	NA	NA	NA	NA	NA	1.77684326947009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
567	SUMO E3 ligases SUMOylate target proteins Homo sapiens R-HSA-3108232	NA	NA	NA	NA	NA	NA	-1.60097688110709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	SUMOylation Homo sapiens R-HSA-2990846	NA	NA	NA	NA	NA	NA	-1.60334701828274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	SUMOylation of DNA replication proteins Homo sapiens R-HSA-4615885	NA	NA	NA	NA	-1.64429006382813	1.70063318456658	-1.76760252092264	1.6624998330345	NA	NA	NA	NA	NA	NA	1.7338900955122	NA	-1.65618657318712	NA	NA	NA	1.77656990553824	NA	1.59458115230796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
570	Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	NA	NA	-1.72728434145536	NA	-1.88476704522274	1.82041493563925	NA	1.88665319026979	NA	NA	-1.81745277709037	NA	NA	NA	1.68720807690556	-1.66947556479102	-1.61059528118317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.51604927576874	NA	NA	-1.65653443758113	NA	NA
571	Syndecan interactions Homo sapiens R-HSA-3000170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.850055880945	NA	-1.6195631422456	NA	2.00034521743462	NA	NA	NA	NA	NA	1.70169317232364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572	Synthesis and interconversion of nucleotide di- and triphosphates Homo sapiens R-HSA-499943	NA	NA	NA	NA	NA	NA	-1.62034867475015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
573	Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56849475160033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
574	Synthesis of DNA Homo sapiens R-HSA-69239	NA	-1.58340682212677	-1.73724544075007	1.63541746739119	-2.05195887779118	2.05341571925265	-1.37885324459051	2.01575541894808	-1.63886048244455	NA	-1.47264730789707	NA	NA	NA	1.66954735406633	-1.63013203616689	-1.77613781068078	NA	NA	NA	NA	NA	1.59845544669973	NA	NA	NA	NA	-1.4599064320398	NA	-1.64453063099184	NA	NA	-1.63838581374651	NA	NA
575	Synthesis of Leukotrienes (LT) and Eoxins (EX) Homo sapiens R-HSA-2142691	NA	NA	NA	NA	-1.51395868179413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75146302914252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66404283343992	NA	NA	NA	NA	NA	NA	NA
576	Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66140416615582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
577	Synthesis, secretion, and deacylation of Ghrelin Homo sapiens R-HSA-422085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7339011391415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) Homo sapiens R-HSA-381771	NA	NA	NA	NA	NA	NA	1.66791110609282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
579	TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	NA	NA	NA	NA	-1.66309138273521	1.47384253521998	NA	NA	NA	1.7303839833407	-1.73468773566214	1.68017616992232	1.67019484218312	NA	1.77517414049565	NA	-1.65569793374825	1.67387101946617	1.92047601012543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
580	Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58637587823113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
581	TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33228340488273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44771821775338	NA	NA	NA	NA
582	TCR signaling Homo sapiens R-HSA-202403	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86565682515281	-2.05747678522291	NA	1.64247995747255	NA	2.10248172923368	-1.81851684468729	-1.72708843139478	1.99396079669522	2.08007223209013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
583	Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	NA	NA	NA	NA	NA	1.7006893338664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57683209825933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
584	Telomere Maintenance Homo sapiens R-HSA-157579	NA	NA	NA	NA	-1.49059069912783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5988393681256	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.78757206001034	NA	NA	NA	NA	NA	NA	NA
585	TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61472858931233	NA	NA	1.4461699573469	NA	NA	NA	1.61165670372987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
586	The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	NA	-1.47751169199482	-1.4075935256184	NA	-1.40101637222674	1.33285232991159	NA	1.75917465669223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
587	The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276	NA	NA	-1.73864183714265	NA	-1.90791286729949	1.94310992800694	NA	1.79078694145626	NA	NA	-1.69706265805755	NA	NA	NA	1.75373839957342	-1.88928525511402	-1.55219733028632	NA	NA	NA	NA	NA	1.64761179607578	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.61925905498151	NA	NA
588	The role of Nef in HIV-1 replication and disease pathogenesis Homo sapiens R-HSA-164952	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60883451199713	-1.64593022642448	NA	NA	NA	1.72953942123742	NA	NA	1.72918501038543	1.67902768148903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6664460513304	NA	NA	NA
589	Tie2 Signaling Homo sapiens R-HSA-210993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55768776723812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590	Tight junction interactions Homo sapiens R-HSA-420029	NA	NA	NA	NA	NA	NA	NA	-1.5920116521389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
591	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway Homo sapiens R-HSA-5676594	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76658243009962	-1.94389061592427	NA	NA	NA	1.78927445383012	NA	-1.55342094628652	1.77387088995046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
592	TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541	NA	NA	NA	NA	-1.48665120644766	1.59484467660262	NA	NA	NA	1.73730790532804	-2.04928553752084	NA	1.65873684321013	NA	1.94272057176357	-1.42220097682904	-1.71429066146835	1.85985028848173	1.69631290777158	-1.52361731147209	NA	NA	1.65830221550981	NA	NA	NA	NA	NA	NA	NA	NA	1.54149820606019	NA	NA	NA
593	TNFs bind their physiological receptors Homo sapiens R-HSA-5669034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.86367560045745	NA	1.703121041736	NA	1.73803618970611	NA	-1.68454949181252	1.71305571958566	1.78951955372606	NA	NA	NA	NA	NA	NA	1.60112615996437	NA	NA	NA	NA	NA	NA	NA	NA	NA
594	Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	NA	NA	NA	NA	-1.89106927163486	1.56145608597363	NA	NA	NA	1.65682496700001	-1.63938765119711	1.67435284598179	NA	NA	1.6301773983341	-1.4355579457632	-1.67463523135302	1.46039882844326	1.92844689369457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
595	Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	NA	NA	NA	NA	-1.90900558572206	1.4657420227942	NA	NA	NA	1.94086324081824	-1.80960905052214	1.72936253811405	1.55335310437797	NA	1.75424655467953	-1.54074249120163	-1.78467671741289	1.64040499437445	2.18919023213281	-1.6987210643006	NA	NA	1.71555865925822	NA	1.52758129293877	1.67621593575819	NA	NA	NA	NA	NA	NA	NA	NA	NA
596	Toll Like Receptor 3 (TLR3) Cascade Homo sapiens R-HSA-168164	NA	NA	NA	NA	-1.72439176507339	1.47971128303167	NA	NA	NA	1.79581732379755	-1.88394110172204	1.71545263425073	1.51169290600144	NA	1.79324847951187	-1.48896925361418	-1.7408384567974	1.67686211683952	2.12112553009064	-1.63532140201843	NA	NA	1.64927583773551	NA	1.53493590048013	1.53893423212459	NA	NA	NA	NA	NA	NA	NA	NA	NA
597	Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	NA	NA	NA	NA	-1.72469518207304	NA	1.39976855214487	NA	NA	1.82887673177199	-1.85539644216106	1.61293716453956	1.56471913774782	NA	1.78178638171278	-1.48766050308154	-1.8266435887242	1.76925947106631	2.14909192185304	-1.76387151923147	NA	NA	1.63635471824395	NA	1.51193765707614	1.64823806248851	NA	NA	NA	NA	NA	NA	NA	NA	NA
598	Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	NA	NA	NA	NA	-1.89106927163486	1.56145608597363	NA	NA	NA	1.65682496700001	-1.63938765119711	1.67435284598179	NA	NA	1.6301773983341	-1.4355579457632	-1.67463523135302	1.46039882844326	1.92844689369457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
599	Toll Like Receptor 7/8 (TLR7/8) Cascade Homo sapiens R-HSA-168181	NA	NA	NA	NA	-1.85454340124866	1.50210619497848	NA	NA	NA	1.88606452370823	-1.76105336525936	1.73931148538017	NA	NA	1.74972003759477	-1.44828559639057	-1.74433903407692	1.5701460886142	2.06491678812276	NA	NA	NA	1.6774512228965	NA	1.46821624514335	1.55202008641194	NA	NA	NA	NA	NA	NA	NA	NA	NA
600	Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	NA	NA	NA	NA	-1.84685871260777	1.50161973327101	NA	NA	NA	1.87450410217714	-1.76125924352532	1.73681730570094	NA	NA	1.7380906976435	-1.45504296357138	-1.71369425074545	1.57014736772242	2.03843901614775	-1.57831921231939	NA	NA	1.68204773161328	NA	1.48394395078187	1.53517713979316	NA	NA	NA	NA	NA	NA	NA	NA	NA
601	Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	NA	NA	NA	NA	-1.90900558572206	1.4657420227942	NA	NA	NA	1.94086324081824	-1.80960905052214	1.72936253811405	1.55335310437797	NA	1.75424655467953	-1.54074249120163	-1.78467671741289	1.64040499437445	2.18919023213281	-1.6987210643006	NA	NA	1.71555865925822	NA	1.52758129293877	1.67621593575819	NA	NA	NA	NA	NA	NA	NA	NA	NA
602	Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	NA	NA	NA	NA	-1.90900558572206	1.4657420227942	NA	NA	NA	1.94086324081824	-1.80960905052214	1.72936253811405	1.55335310437797	NA	1.75424655467953	-1.54074249120163	-1.78467671741289	1.64040499437445	2.18919023213281	-1.6987210643006	NA	NA	1.71555865925822	NA	1.52758129293877	1.67621593575819	NA	NA	NA	NA	NA	NA	NA	NA	NA
603	Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	NA	NA	NA	NA	-1.76601946926524	NA	1.39949759262868	NA	NA	1.79435090196275	-1.91314939016071	1.51742125300077	1.59171340764807	NA	1.87269046896679	-1.53799323551642	-1.85289488474647	1.7374922686349	2.1398587335321	-1.73777369470478	NA	NA	1.66889952147921	NA	1.50802546057169	1.72321317586119	NA	1.47319118930966	NA	NA	NA	NA	NA	NA	NA
604	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain Homo sapiens R-HSA-6804115	NA	NA	NA	NA	-1.59293094408555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
605	TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	NA	NA	NA	NA	-1.84635855969979	1.8739605544123	NA	1.70677241675924	NA	NA	NA	NA	NA	NA	1.45510889247658	NA	-1.77990341324538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5998437496458	NA	NA	NA	NA	-1.63685200025362
606	TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	NA	NA	NA	NA	-1.50641971223114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
607	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114	NA	NA	NA	NA	NA	1.79613175595091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
608	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	NA	NA	NA	NA	-1.85947646011375	1.46300022748558	NA	NA	NA	1.897903043386	-1.72342323232423	1.72130970568136	NA	NA	1.72458993755858	-1.44148388391346	-1.73131686002427	1.53391765400412	2.04354951167041	NA	NA	NA	1.66403468016062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
609	TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	NA	NA	NA	NA	-1.90660201513697	1.61925615065269	NA	NA	NA	1.80370666174174	-1.73104382615938	1.6981109547321	NA	NA	1.71344453445922	NA	-1.63995886804849	1.474164355136	2.03774361523242	NA	NA	NA	1.70716846425044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
610	TRAF6 mediated induction of TAK1 complex Homo sapiens R-HSA-937072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58441216847467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59199527357438	NA	NA	NA	NA	NA	NA	NA	NA	NA
611	TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.90853838622555	NA	NA	NA	1.73703669219651	NA	NA	1.70546051668691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
612	TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	NA	NA	NA	NA	-1.52038230834307	NA	NA	NA	NA	1.69296886456611	-1.76174369212398	NA	1.68068822489566	NA	1.72587946773037	NA	-1.68126416235906	1.61945767545825	1.94753882902823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
613	Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	NA	NA	NA	NA	NA	1.54011279556665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
614	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer Homo sapiens R-HSA-2173793	NA	NA	NA	NA	NA	1.47632160152104	NA	NA	NA	NA	NA	NA	NA	NA	1.5826690252493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
615	Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749	NA	NA	NA	NA	-1.46874562925111	1.45209534604496	-1.59192579005879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
616	Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	NA	NA	NA	NA	-1.65122930180301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.48362193875569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
617	Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723	NA	NA	NA	NA	NA	NA	1.54070619054496	NA	NA	NA	NA	NA	NA	NA	1.47050115762431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
618	Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60910223421179	NA	NA	1.3866725436763	NA	-1.43174881127757	NA	1.5422840262235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
619	Translation Homo sapiens R-HSA-72766	NA	-1.70246917568988	-1.77692117369309	NA	-2.34177739925018	2.37468538494912	NA	2.21778896088932	NA	-1.78852846964085	-1.48642302958892	2.06236100975534	1.59208022974251	NA	1.42793912414996	-1.80013734320441	-1.79297417006282	NA	NA	NA	1.52769555135629	-1.67715832754446	1.48774704584623	NA	-1.53966770430493	NA	NA	-1.53910927958797	NA	NA	-2.09293339272417	NA	NA	NA	NA
620	Translation initiation complex formation Homo sapiens R-HSA-72649	NA	-1.66040714578998	-1.77550737375702	NA	-2.11751923096102	2.25734592246124	NA	1.90029861843823	NA	-1.88848542448632	NA	1.9674264316744	1.77184403059561	NA	1.42481774126874	-1.69626075661031	-1.73900915847621	NA	NA	NA	1.74008323916069	-1.60586954536993	NA	NA	NA	NA	NA	-1.67212467111737	NA	NA	-1.95563514098952	NA	NA	NA	NA
