pathway	pval
purine ribonucleotide metabolic process (GO:0009150)	0.45987935612083
actin filament polymerization (GO:0030041)	0.481078084150096
positive regulation of cytokine production (GO:0001819)	0.129957412285885
B cell receptor signaling pathway (GO:0050853)	0.826203524902954
apoptotic process (GO:0006915)	0.378931378534472
regulation of type I interferon-mediated signaling pathway (GO:0060338)	0.447072882776184
positive regulation of epithelial to mesenchymal transition (GO:0010718)	0.804953464974366
protein localization to chromosome, telomeric region (GO:0070198)	0.474602739673992
glycoprotein biosynthetic process (GO:0009101)	0.905604249674541
positive regulation of STAT cascade (GO:1904894)	0.948895474690427
positive regulation of exocytosis (GO:0045921)	0.536811138906933
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	0.596726206073885
mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	0.642519706148627
regulation of protein dephosphorylation (GO:0035304)	0.599674794404439
negative regulation of double-strand break repair (GO:2000780)	0.791353384449896
protein targeting to ER (GO:0045047)	0.802258665316112
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	0.736151474979917
histone H2A acetylation (GO:0043968)	0.955265657974067
negative regulation of cyclase activity (GO:0031280)	0.885326707403306
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	0.461292662063793
protein exit from endoplasmic reticulum (GO:0032527)	0.876648715751754
error-prone translesion synthesis (GO:0042276)	0.296899065256458
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	0.902177109795264
phototransduction, visible light (GO:0007603)	0.844038573686102
positive regulation of nitrogen compound metabolic process (GO:0051173)	0.359566027454364
positive regulation of cell death (GO:0010942)	0.182475221903467
positive regulation of cell migration (GO:0030335)	0.754840092767056
regulation of glucose import (GO:0046324)	0.0456855517250929
cellular response to transforming growth factor beta stimulus (GO:0071560)	0.0386260830701282
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	0.280889005765939
protein K48-linked ubiquitination (GO:0070936)	0.4740440435272
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	0.0373587414186251
stem cell differentiation (GO:0048863)	0.0886679814744068
regulation of cholesterol transport (GO:0032374)	0.282761842139434
neuromuscular junction development (GO:0007528)	0.337601158885415
acylglycerol catabolic process (GO:0046464)	0.366760803356726
endocytic recycling (GO:0032456)	0.623814655921117
positive regulation of activated T cell proliferation (GO:0042104)	0.515502079919548
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	0.303512745874771
endothelial cell migration (GO:0043542)	0.370857544907434
2-oxoglutarate metabolic process (GO:0006103)	0.742726395668405
oxoacid metabolic process (GO:0043436)	0.908197282025632
positive regulation of calcium ion transport (GO:0051928)	0.491430245120562
regulation of regulated secretory pathway (GO:1903305)	0.296624111046558
activation of NF-kappaB-inducing kinase activity (GO:0007250)	0.746493698581291
glycosphingolipid biosynthetic process (GO:0006688)	0.981815461749077
production of small RNA involved in gene silencing by RNA (GO:0070918)	0.566686423001452
cell-cell adhesion mediated by cadherin (GO:0044331)	0.169945142338015
autophagy of mitochondrion (GO:0000422)	0.235626168133368
monovalent inorganic cation homeostasis (GO:0055067)	0.243220239506712
snRNA processing (GO:0016180)	0.377136911829441
positive regulation of cellular biosynthetic process (GO:0031328)	0.0526331096968908
positive regulation of viral life cycle (GO:1903902)	0.415892659035308
cardiac muscle cell contraction (GO:0086003)	0.368507888003514
RNA catabolic process (GO:0006401)	0.0920442989822907
positive regulation of interleukin-6 secretion (GO:2000778)	0.821711268634368
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	0.280751000962582
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	0.717891950024054
cardiac muscle cell development (GO:0055013)	0.944543749353125
negative regulation of transposition (GO:0010529)	0.188307964956196
preassembly of GPI anchor in ER membrane (GO:0016254)	0.782827726057683
protein methylation (GO:0006479)	0.830088715240827
positive regulation of protein dephosphorylation (GO:0035307)	0.737420347603424
transport along microtubule (GO:0010970)	0.844655994301496
nicotinamide nucleotide metabolic process (GO:0046496)	0.378528271545735
determination of bilateral symmetry (GO:0009855)	0.680098920007443
positive regulation of protein oligomerization (GO:0032461)	0.0789835533595242
positive regulation of mitochondrion organization (GO:0010822)	0.40223603707729
cyclic nucleotide metabolic process (GO:0009187)	0.0672490072405499
N-terminal protein amino acid modification (GO:0031365)	0.559487993806572
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	0.73800931298364
cellular protein complex localization (GO:0034629)	0.797080979819243
regulation of receptor internalization (GO:0002090)	0.106843026306711
inorganic cation import across plasma membrane (GO:0098659)	0.273569188092098
negative regulation of developmental growth (GO:0048640)	0.360669668142932
positive regulation of JNK cascade (GO:0046330)	0.441252464863498
cellular response to fibroblast growth factor stimulus (GO:0044344)	0.636707323738286
positive regulation of hydrolase activity (GO:0051345)	0.0549573952185449
cardiac muscle cell action potential (GO:0086001)	0.164623632861569
potassium ion homeostasis (GO:0055075)	0.00602984076539676
neutral amino acid transport (GO:0015804)	0.0445965526211
negative regulation of osteoclast differentiation (GO:0045671)	0.504556168382117
TOR signaling (GO:0031929)	0.319771660886589
regulation of reactive oxygen species biosynthetic process (GO:1903426)	0.160295125966564
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	0.842006378365095
regulation of Rho protein signal transduction (GO:0035023)	0.0204121352134616
cellular response to cAMP (GO:0071320)	0.815435460635218
regulation of cell cycle arrest (GO:0071156)	0.555290060901187
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	0.459643148047059
positive regulation of interleukin-12 production (GO:0032735)	0.308687956822221
epithelial cell development (GO:0002064)	0.254217242582294
positive regulation of type I interferon production (GO:0032481)	0.353933363273041
establishment of spindle orientation (GO:0051294)	0.312442637180265
sister chromatid segregation (GO:0000819)	0.768852473729496
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	0.504794028169983
histone ubiquitination (GO:0016574)	0.39942297762649
epithelium development (GO:0060429)	0.599773089629031
regulation of transposition (GO:0010528)	0.218016255971017
apical junction assembly (GO:0043297)	0.520775117950584
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	0.423853460640307
chloride transmembrane transport (GO:1902476)	0.515420446983544
telomere organization (GO:0032200)	0.760085881466798
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	0.888248533320481
regulation of peptide hormone secretion (GO:0090276)	0.112523312878404
sensory perception of light stimulus (GO:0050953)	0.725606433513131
acylglycerol biosynthetic process (GO:0046463)	0.768476792880201
regulation of calcium ion transmembrane transport (GO:1903169)	0.944516374501494
lipid translocation (GO:0034204)	0.000785028999875268
misfolded or incompletely synthesized protein catabolic process (GO:0006515)	0.836339461563645
regulation of myotube differentiation (GO:0010830)	0.733930499223264
positive regulation of apoptotic signaling pathway (GO:2001235)	0.565806287778306
protein heterooligomerization (GO:0051291)	0.999349970126124
aerobic respiration (GO:0009060)	0.0223056259398555
regulation of protein complex assembly (GO:0043254)	0.585440515285834
tetrapyrrole metabolic process (GO:0033013)	0.0377135398541797
chromatin remodeling at centromere (GO:0031055)	0.253038545181839
ER to Golgi vesicle-mediated transport (GO:0006888)	0.305766229091587
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	0.483427626792877
regulation of exocytosis (GO:0017157)	0.355184362596352
spindle assembly (GO:0051225)	0.89259850361945
phagocytosis (GO:0006909)	0.545475028748894
regulation of actin filament bundle assembly (GO:0032231)	0.248531943030014
regulation of heterotypic cell-cell adhesion (GO:0034114)	0.635985531890631
nuclear envelope disassembly (GO:0051081)	0.333447991289788
positive regulation of JUN kinase activity (GO:0043507)	0.560874335490909
mitochondrial respiratory chain complex IV assembly (GO:0033617)	0.104942098844125
ATP generation from ADP (GO:0006757)	0.36717013070003
glutamine family amino acid metabolic process (GO:0009064)	0.995364379988124
nucleosome assembly (GO:0006334)	0.777256161009792
negative regulation of ion transmembrane transporter activity (GO:0032413)	0.0705268353542052
peptide catabolic process (GO:0043171)	0.478112645918605
positive regulation of mRNA catabolic process (GO:0061014)	0.300370117517131
positive regulation of receptor-mediated endocytosis (GO:0048260)	0.449584097082006
protein transmembrane import into intracellular organelle (GO:0044743)	0.111118419753882
cellular response to calcium ion (GO:0071277)	0.97875336363569
negative regulation of cell proliferation (GO:0008285)	0.899865348476694
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	0.047304127996025
regulation of filopodium assembly (GO:0051489)	0.726832314298546
axon extension (GO:0048675)	0.507600088254613
negative regulation of macroautophagy (GO:0016242)	0.945811193059627
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	0.280751000962582
blood circulation (GO:0008015)	0.0249016725232391
regulation of protein modification process (GO:0031399)	0.323821133693192
positive regulation of protein import (GO:1904591)	0.0832863697373743
positive regulation of phosphate metabolic process (GO:0045937)	0.0167008195874805
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	0.606454632310799
activation of phospholipase C activity (GO:0007202)	0.0741897807343254
glucan biosynthetic process (GO:0009250)	0.205715136283656
RNA metabolic process (GO:0016070)	0.0791919580796488
negative regulation of steroid biosynthetic process (GO:0010894)	0.596085513083876
negative regulation of cell differentiation (GO:0045596)	0.494189461197018
regulation of protein tyrosine kinase activity (GO:0061097)	0.975615802899439
cellular response to lipopolysaccharide (GO:0071222)	0.0422744566094737
protein localization to chromosome, centromeric region (GO:0071459)	0.800902621579091
ceramide biosynthetic process (GO:0046513)	0.471195528307247
prostaglandin metabolic process (GO:0006693)	0.759636477063959
protein deubiquitination (GO:0016579)	0.260034383920077
outflow tract septum morphogenesis (GO:0003148)	0.209364755296368
regulation of epithelial cell migration (GO:0010632)	0.338410526843159
negative regulation of immune system process (GO:0002683)	0.504789233010784
positive regulation of kinase activity (GO:0033674)	0.63572914529642
release of cytochrome c from mitochondria (GO:0001836)	0.845185442130575
camera-type eye development (GO:0043010)	0.923580529918869
epidermal growth factor receptor signaling pathway (GO:0007173)	0.342049698060529
regulation of histone H3-K4 methylation (GO:0051569)	0.355249830369343
positive regulation of catabolic process (GO:0009896)	0.113048080863966
calcium-mediated signaling using intracellular calcium source (GO:0035584)	0.743763873412998
positive regulation of mRNA processing (GO:0050685)	0.341763538155225
lipid modification (GO:0030258)	0.0607838460149337
