	pathway	X1018.015.022	X1058.016.043	X1089.016.076	X1155.016.142	X1158.016.145	X1161.016.148	X1184.016.171	X1190.016.177	X1195.016.182	X1480.019.118	X1486.019.124	X1503.019.141	X1541.019.179	X1543.019.181	X1545.019.183	X1551.019.189	X1553.019.191	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1568.019.206	X1569.019.207	X1576.019.214	X1581.019.219
1051	regulation of macrophage activation (GO:0043030)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68325412483446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1052	regulation of macrophage derived foam cell differentiation (GO:0010743)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53876879371656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1053	regulation of MAP kinase activity (GO:0043405)	NA	-1.65495351502003	NA	1.75103115912968	-1.78825765565947	NA	NA	NA	NA	1.69028898199891	-1.93855297730306	NA	1.69924876331991	NA	NA	NA	NA	1.74522773655173	1.56058604738745	1.51471757735478	NA	NA	-1.59459637784093	1.51139653937232	NA	NA
1054	regulation of MAPK cascade (GO:0043408)	NA	NA	1.64000855771816	1.46740621207738	-1.53285277425125	NA	NA	NA	1.55238298721911	1.39787700601636	-1.54780832595197	NA	1.32578546288503	NA	NA	NA	NA	NA	NA	NA	-1.51899248388411	NA	-1.41259898272978	NA	NA	-1.53841740388028
1055	regulation of megakaryocyte differentiation (GO:0045652)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40693470739895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1056	regulation of membrane protein ectodomain proteolysis (GO:0051043)	NA	NA	NA	1.79027313643127	-1.73165382925707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67830302878307	NA	NA
1057	regulation of membrane repolarization (GO:0060306)	NA	NA	NA	NA	NA	-1.70036840607954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	regulation of microtubule cytoskeleton organization (GO:0070507)	NA	-1.61866938490633	NA	NA	NA	NA	NA	NA	NA	NA	-1.55446371794906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1059	regulation of microtubule depolymerization (GO:0031114)	NA	1.63138664294376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1060	regulation of mitotic cell cycle (GO:0007346)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35920695079075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1061	regulation of mitotic cell cycle phase transition (GO:1901990)	NA	-1.50390616790268	-1.65560228258932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.41672962007605	NA	NA	NA	NA
1062	regulation of mitotic metaphase/anaphase transition (GO:0030071)	NA	-1.70811212858911	NA	NA	NA	NA	NA	NA	NA	NA	-1.82739252119044	NA	NA	NA	1.77968258079647	NA	NA	NA	NA	-1.82878603944761	NA	NA	NA	NA	NA	NA
1063	regulation of mitotic nuclear division (GO:0007088)	NA	-1.48718148841143	NA	NA	NA	NA	NA	NA	NA	NA	-1.59752899272227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1064	regulation of mitotic sister chromatid separation (GO:0010965)	NA	-1.86976176925094	NA	NA	NA	NA	NA	NA	NA	NA	-1.6968456025961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065	regulation of monocyte chemotaxis (GO:0090025)	NA	-1.68665359700313	NA	NA	-1.89756005488386	NA	1.83544727408133	NA	NA	2.01075079216163	-1.80007451210925	1.78719057654941	2.0832950571194	NA	NA	NA	NA	NA	NA	NA	NA	-1.63066371888103	NA	1.74731627077745	NA	NA
1066	regulation of mRNA splicing, via spliceosome (GO:0048024)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.45193762340022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1067	regulation of mRNA stability (GO:0043488)	NA	NA	NA	NA	-1.59274736644472	NA	NA	NA	NA	1.62555132102201	-1.35026229018229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1068	regulation of multicellular organismal development (GO:2000026)	NA	NA	NA	NA	-1.78542700225205	NA	NA	NA	NA	1.83496564995865	-1.69656645850884	NA	1.95199219120656	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60457713406749	NA	NA	NA
1069	regulation of myelination (GO:0031641)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6057775102098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	regulation of myeloid cell differentiation (GO:0045637)	NA	NA	NA	1.81025320307874	NA	1.5944812130344	NA	NA	NA	NA	-1.57392923320011	1.72712779286763	NA	NA	NA	NA	NA	1.64351813222207	NA	NA	NA	NA	NA	NA	NA	NA
1071	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	NA	NA	NA	NA	-1.62032333290584	NA	1.64673414240289	NA	NA	1.92930734164114	-1.55251728225724	NA	1.56057016679523	-1.66753394705939	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71599255087301	NA	NA
1072	regulation of neuron differentiation (GO:0045664)	NA	NA	1.65105814022345	NA	NA	NA	NA	1.81523387062331	NA	1.68252505979974	-1.63570098187337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.99215317251257	NA	NA	-1.73065143398197
1073	regulation of neuron projection development (GO:0010975)	NA	NA	1.45294105639855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.43913829496274	NA	NA	NA
1074	regulation of neurotransmitter secretion (GO:0046928)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69829510795683	-1.51679287537215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	regulation of neutrophil chemotaxis (GO:0090022)	NA	-1.89398621465883	NA	2.09110704304601	-1.89055125553462	1.74041297855431	1.67445505245062	NA	NA	NA	-1.94478798971693	1.79777180280167	1.54669467001835	-1.81612810864177	NA	NA	NA	1.8359083431155	NA	1.80362535632414	NA	-1.74316543461466	NA	NA	NA	NA
1076	regulation of NF-kappaB import into nucleus (GO:0042345)	NA	-1.75013735047444	NA	1.83391487183712	-1.96349548129273	NA	1.82723685040165	NA	NA	1.74720539489369	-1.72850388853473	1.78666514419684	1.92129811206225	NA	NA	NA	NA	1.8080415404768	NA	1.66773860630945	NA	NA	NA	NA	NA	NA
1077	regulation of NIK/NF-kappaB signaling (GO:1901222)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82177834279991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1078	regulation of nitric oxide biosynthetic process (GO:0045428)	NA	-1.82184897121106	NA	NA	-1.87630868031284	1.67080254056187	1.69406067648161	NA	NA	NA	-1.80894327166806	NA	2.05002787046274	-1.6502145510681	NA	NA	NA	1.6583435689691	NA	NA	NA	NA	NA	1.65943013788203	NA	NA
1079	regulation of Notch signaling pathway (GO:0008593)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4891146714057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.93215840787661	NA	NA	NA
1080	regulation of nuclear division (GO:0051783)	NA	NA	-1.70177341772683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.89766396020974	NA	NA	NA	NA	NA	NA
1081	regulation of nucleic acid-templated transcription (GO:1903506)	NA	1.32849195531417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	regulation of organelle assembly (GO:1902115)	NA	NA	-1.62347795878594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1083	regulation of ossification (GO:0030278)	NA	NA	NA	1.61018085830357	NA	NA	NA	NA	NA	1.68537654932665	-1.79912636778824	NA	1.78433496528164	NA	1.63466853220863	NA	NA	NA	1.7591176488454	NA	NA	NA	-2.02258778379648	NA	NA	NA
1084	regulation of osteoblast differentiation (GO:0045667)	NA	NA	NA	NA	NA	NA	NA	1.85941846217254	NA	1.73013148831368	NA	NA	1.69388780320571	NA	NA	NA	NA	NA	1.95073524937763	NA	NA	NA	-1.94250083769963	NA	NA	NA
1085	regulation of osteoblast proliferation (GO:0033688)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91987892281668	-1.64418302943845	NA	1.64329040818989	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.72029698248624	NA	NA	NA
1086	regulation of osteoclast differentiation (GO:0045670)	NA	NA	NA	1.74736616650485	-1.90395117914531	NA	1.77691254501014	NA	NA	1.83529174592201	-1.70225571167712	1.89972208971502	1.50293900178942	NA	-1.82735221496711	NA	NA	NA	NA	1.72260159941585	NA	NA	NA	1.83029505725698	-1.99400957810846	NA
1087	regulation of p38MAPK cascade (GO:1900744)	NA	NA	NA	1.88784874560346	-1.71034571408717	NA	1.68477297913559	NA	NA	NA	NA	NA	1.75491085526506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65207627754528	NA	NA
1088	regulation of peptidase activity (GO:0052547)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69758468760624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	regulation of peptide hormone secretion (GO:0090276)	NA	NA	NA	NA	-1.43813368034798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090	regulation of peptidyl-serine phosphorylation (GO:0033135)	NA	NA	NA	NA	-1.40806202370017	NA	NA	NA	NA	1.44693392558869	NA	NA	1.48572876155357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	NA	-1.5445020289241	1.59289869616564	NA	-1.75299205715077	1.59453011476611	1.7226371818206	NA	NA	1.90364982731048	-1.97850103473533	1.59260695874369	2.18974410765058	NA	NA	NA	NA	NA	NA	NA	NA	-1.59537662739996	-1.48329418655282	NA	-1.6750811955717	NA
1092	regulation of phagocytosis (GO:0050764)	NA	-1.66904751370581	NA	1.98081403311423	-1.91467014524004	NA	1.68154487300077	NA	NA	1.50666624586954	-1.75597816686761	1.65510247998421	1.44405821367205	-1.60890668338866	NA	NA	NA	1.86106691299095	NA	1.90122156707719	NA	NA	NA	1.85922880231096	NA	NA
1093	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	NA	NA	NA	NA	-1.63327641369714	NA	NA	NA	NA	1.67653551254934	-1.57951487601087	1.76420218919634	1.65536053614172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1094	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	NA	NA	NA	NA	-1.51325303707607	1.61190043639855	1.49958111337561	NA	NA	1.61090734545015	-1.6385356382392	NA	1.79427335214636	NA	NA	NA	NA	NA	1.60100934137734	NA	NA	NA	NA	NA	NA	NA
1095	regulation of phosphorylation (GO:0042325)	NA	NA	NA	1.44539380097166	-1.41878668126551	NA	NA	NA	NA	1.49251771612881	-1.37743074647908	NA	1.34057087878188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	regulation of platelet activation (GO:0010543)	NA	NA	1.58813204613616	NA	NA	NA	1.65962372728479	NA	NA	1.72689805835548	-1.75066032470961	1.67073288818247	1.69236180649461	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68666506661824	NA	NA	NA
1097	regulation of postsynaptic membrane potential (GO:0060078)	NA	NA	1.70765741407749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	regulation of potassium ion transport (GO:0043266)	NA	1.75263549891377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.62519096424762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60491951667901	NA	1.67994107460895	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.72007098917959	NA	NA	NA
1100	regulation of primary metabolic process (GO:0080090)	NA	NA	NA	NA	NA	1.36126340097055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1101	regulation of programmed cell death (GO:0043067)	NA	-1.3321668777099	NA	1.36503476591284	-1.45843847163534	NA	NA	NA	NA	1.3020155972135	-1.35066789286153	NA	1.28031478036851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1102	regulation of protein activation cascade (GO:2000257)	-1.93006983902086	NA	1.63103235194679	1.94860700973765	-2.10061138924998	2.38864894865944	2.13610333795863	-1.79225993353931	NA	2.3177187302974	-1.9903568354259	1.83333082050151	NA	-2.42819103250241	2.40916860295475	1.87192579504783	NA	1.94095335235185	NA	-1.6553600371696	-2.17172183088527	-1.9730413320474	NA	1.69283286760769	NA	NA
1103	regulation of protein binding (GO:0043393)	NA	-1.51499632208023	NA	NA	-1.46883045743434	NA	NA	NA	NA	1.61009967733094	-1.62698688348081	NA	1.57770571229453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1104	regulation of protein dephosphorylation (GO:0035304)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57415632793164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	regulation of protein export from nucleus (GO:0046825)	NA	NA	NA	NA	-1.62404100364701	NA	NA	NA	NA	1.66125679586028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1106	regulation of protein homodimerization activity (GO:0043496)	NA	NA	NA	NA	-1.63654801410698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	regulation of protein kinase activity (GO:0045859)	NA	NA	NA	NA	-1.56180196407462	1.33832378963743	1.47405774086335	1.49605708518277	NA	1.47056581131243	-1.55314714348152	NA	1.45834480338731	NA	NA	NA	NA	NA	1.56710430400075	NA	NA	NA	NA	NA	NA	NA
1108	regulation of protein kinase B signaling (GO:0051896)	NA	-1.38686639396388	NA	1.64241368482549	-1.70720914502685	NA	NA	NA	NA	1.72069378959907	-1.70399669452643	1.3808592530109	1.70918679729005	NA	NA	NA	NA	NA	1.66280442931726	NA	NA	NA	NA	NA	-1.55437417702245	NA
1109	regulation of protein localization to nucleus (GO:1900180)	NA	NA	NA	NA	-1.60317162916972	NA	NA	NA	NA	1.94645316561036	-1.59489780032763	1.5596238557457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110	regulation of protein localization to plasma membrane (GO:1903076)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66424480134118	NA	NA	1.55330244535932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	regulation of protein metabolic process (GO:0051246)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46387609364564	NA	NA	1.44057257886705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	regulation of protein oligomerization (GO:0032459)	NA	NA	NA	NA	-1.61642127287564	NA	NA	NA	NA	1.72398592937397	-1.61551764249047	NA	1.76647159651574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	regulation of protein phosphorylation (GO:0001932)	NA	NA	NA	1.43495644827863	-1.49582850748272	NA	NA	NA	1.49461775928683	1.34511940819521	NA	1.41321291126849	1.43889684668151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	regulation of protein processing (GO:0070613)	-1.87345631290497	NA	1.63065072830832	1.88657278778376	-2.03643551419622	2.37671940848818	2.08840948549499	-1.6758067838811	NA	2.28708580619984	-1.98358760594113	1.78917404774868	NA	-2.38930126675864	2.3514375409382	1.75152379916392	NA	1.93362624062645	NA	NA	-2.11315955781004	-1.89758644327206	NA	1.64408001267428	NA	NA
1115	regulation of protein secretion (GO:0050708)	NA	NA	NA	NA	-1.49745359360099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	regulation of protein serine/threonine kinase activity (GO:0071900)	NA	-1.58377451077348	NA	NA	-1.46332810406399	NA	NA	NA	NA	1.54851951986477	-1.83618001446884	NA	1.53676768498179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	regulation of protein ubiquitination (GO:0031396)	NA	NA	NA	NA	-1.42050387506488	1.59970369596848	NA	NA	NA	NA	NA	NA	1.36856476692095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	regulation of proteolysis (GO:0030162)	NA	NA	1.52638130710773	NA	NA	1.63523969606683	NA	NA	NA	1.61549997073017	-1.81005813060757	NA	1.4574189680472	NA	1.75147921254579	NA	NA	NA	NA	NA	NA	NA	-1.88784936638029	NA	NA	NA
1119	regulation of Ras protein signal transduction (GO:0046578)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47017873841898	NA	1.51424858319924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	regulation of reactive oxygen species metabolic process (GO:2000377)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.51502757042693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	regulation of receptor-mediated endocytosis (GO:0048259)	NA	NA	NA	NA	-1.56668418512379	NA	NA	NA	NA	1.60005261008679	-1.65256945757885	NA	1.77770143568613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	regulation of regulatory T cell differentiation (GO:0045589)	NA	NA	NA	NA	-1.96199407795848	NA	1.81359281771519	NA	NA	1.95230732405649	-1.70619988487739	1.94226912588984	1.87634049269574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	regulation of response to cytokine stimulus (GO:0060759)	NA	NA	NA	NA	-1.62484789802724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	regulation of response to external stimulus (GO:0032101)	NA	-1.83251221370067	1.47996226041275	NA	-1.70935980003341	1.6712293227307	1.62465097109058	NA	NA	NA	-1.67684290055223	1.45686884236823	1.35477123498927	NA	NA	NA	NA	1.65835928043435	NA	1.57834853260034	NA	NA	NA	1.4766392183879	NA	NA
1125	regulation of Rho protein signal transduction (GO:0035023)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58809290635005	-1.61489143007078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1126	regulation of signal transduction (GO:0009966)	NA	NA	1.45014343620237	NA	NA	1.37070748121254	NA	NA	NA	1.3863669090993	-1.50886307506717	NA	1.39006631566592	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.61443613343336	NA	NA	NA
1127	regulation of signal transduction by p53 class mediator (GO:1901796)	NA	-1.38360264824967	NA	NA	NA	NA	NA	NA	NA	NA	-1.48099627091684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1128	regulation of small GTPase mediated signal transduction (GO:0051056)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51701406883968	-1.50781355304907	NA	1.77146904847966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	regulation of smooth muscle cell migration (GO:0014910)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56929119857541	NA	NA	1.59083032895838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1130	regulation of smooth muscle cell proliferation (GO:0048660)	NA	NA	NA	1.8726911864312	-1.83425588377341	NA	NA	NA	NA	1.92172869356668	-1.59910641587397	NA	1.822325945244	NA	NA	NA	NA	NA	NA	1.65362962429479	NA	-1.55866079381335	NA	NA	NA	NA
1131	regulation of smooth muscle contraction (GO:0006940)	NA	NA	1.73701567387273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	regulation of sprouting angiogenesis (GO:1903670)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60521664211985	-1.72122073727695	NA	1.79216175311197	NA	NA	NA	NA	NA	1.75725611101742	NA	NA	NA	-1.64081907346047	NA	NA	NA
1133	regulation of stem cell differentiation (GO:2000736)	NA	NA	NA	1.48855415897755	-1.59101792499882	NA	NA	NA	NA	1.5198471287637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1134	regulation of striated muscle contraction (GO:0006942)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58336402289334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1135	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54522570306522	-1.59219442764268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1136	regulation of synaptic transmission, glutamatergic (GO:0051966)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.66712560069666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137	regulation of systemic arterial blood pressure by hormone (GO:0001990)	NA	NA	1.69374905312416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1138	regulation of T cell activation (GO:0050863)	NA	NA	NA	1.50839955870682	-2.01583788903663	NA	1.97994917099154	NA	NA	2.25443214858561	-1.83422550689412	1.91583418042183	2.23052640398549	NA	NA	NA	NA	NA	NA	NA	NA	-1.77978175151861	NA	1.96305612318522	-1.96505240006484	NA
1139	regulation of T cell differentiation (GO:0045580)	NA	NA	NA	1.859507955593	-1.9494681755631	NA	1.99955518102742	NA	NA	1.99449869881399	NA	2.0162654680343	1.70112746146546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84312367050419	NA	NA
1140	regulation of T cell migration (GO:2000404)	NA	NA	NA	NA	-1.70365473156818	NA	1.6662599069579	NA	NA	NA	NA	1.61766190092863	NA	-1.62673677097124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.80183486680991	NA
1141	regulation of T cell proliferation (GO:0042129)	NA	-1.75125837897011	NA	1.75966627324959	-2.32763458663452	NA	2.12934911350634	NA	NA	2.28097590632331	-2.12779896179595	2.10005971721195	2.10669984595394	-1.86712614350054	-1.64683258054357	NA	NA	1.85997494175668	NA	1.74670646170293	NA	-1.64771246502051	NA	1.77385021291248	-2.16055951773116	NA
1142	regulation of T cell receptor signaling pathway (GO:0050856)	NA	NA	NA	1.74672533808212	-1.75852108803547	NA	NA	NA	NA	1.95545238124472	-1.75705735368437	NA	1.83914519490115	-1.74225802566187	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59225512640885	NA	NA
1143	regulation of tissue remodeling (GO:0034103)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6378473154726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	NA	NA	NA	NA	-1.63363933231162	NA	NA	NA	NA	1.61249352115775	NA	1.59823150791513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	regulation of toll-like receptor signaling pathway (GO:0034121)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64633273224431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146	regulation of transcription factor import into nucleus (GO:0042990)	NA	NA	NA	NA	NA	NA	1.63923167454601	NA	NA	NA	NA	NA	1.84444329514381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	regulation of transcription from RNA polymerase II promoter (GO:0006357)	NA	-1.15079627633443	1.36172160393641	1.37287268450731	-1.44349892097069	NA	NA	NA	NA	1.57332124882003	-1.37552103268764	NA	NA	NA	NA	NA	NA	NA	1.31096438722363	NA	NA	NA	NA	NA	NA	NA
1148	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	NA	NA	NA	NA	-1.56519873260459	NA	NA	NA	NA	1.52163754924598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	NA	NA	NA	NA	-1.48028794604488	NA	NA	NA	NA	1.4087399858384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61568754804642	-1.7325618086071	NA	NA	NA	NA	NA	NA	NA	NA	-1.75258638976257	NA	NA	NA	NA	NA	NA
1151	regulation of transcription, DNA-templated (GO:0006355)	NA	NA	NA	NA	-1.30411119175396	NA	NA	NA	NA	1.40940863414667	NA	NA	NA	NA	NA	NA	NA	NA	1.21119191991597	NA	NA	NA	NA	NA	NA	NA
1152	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	NA	NA	1.53813487336242	NA	NA	1.84826980097409	NA	NA	NA	1.62260885482106	-1.42913516986254	NA	1.88000297047841	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.96475198233352	NA	NA	NA
1153	regulation of translation (GO:0006417)	NA	-1.34344015880152	NA	NA	NA	NA	NA	NA	NA	1.29715930459485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1154	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58661504260222	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69930934872514	NA	NA	NA
1155	regulation of transposition (GO:0010528)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69669261075591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1156	regulation of tumor necrosis factor production (GO:0032680)	NA	-1.50498664927852	NA	1.94451507467863	-1.95003058876869	NA	1.64743732862565	NA	NA	2.03714039030904	-1.84856418100874	1.99257476291411	1.81173569448882	NA	NA	NA	NA	1.70644220869655	NA	NA	NA	NA	NA	NA	-1.6650555083777	NA
1157	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	NA	NA	NA	NA	-1.59463790666774	NA	NA	NA	NA	1.66049517200353	-1.42532748635263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
