pathway	DB	n	statistic	df	p	method
regulation of protein kinase activity (GO:0045859)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
regulation of protein kinase B signaling (GO:0051896)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
regulation of protein localization (GO:0032880)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of protein localization to cell surface (GO:2000008)	GO_Biological_Process_2018	63	0.972415123456784	1	0.324	Kruskal-Wallis
regulation of protein localization to membrane (GO:1905475)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of protein localization to nucleus (GO:1900180)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of protein localization to plasma membrane (GO:1903076)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
regulation of protein metabolic process (GO:0051246)	GO_Biological_Process_2018	63	1.1141975308642	1	0.291	Kruskal-Wallis
regulation of protein modification process (GO:0031399)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of protein oligomerization (GO:0032459)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
regulation of protein phosphorylation (GO:0001932)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of protein polymerization (GO:0032271)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
regulation of protein processing (GO:0070613)	GO_Biological_Process_2018	63	2.00694444444446	1	0.157	Kruskal-Wallis
regulation of protein secretion (GO:0050708)	GO_Biological_Process_2018	63	0.501736111111114	1	0.479	Kruskal-Wallis
regulation of protein serine/threonine kinase activity (GO:0071900)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of protein sumoylation (GO:0033233)	GO_Biological_Process_2018	63	0.604938271604908	1	0.437	Kruskal-Wallis
regulation of protein targeting to membrane (GO:0090313)	GO_Biological_Process_2018	63	1.890625	1	0.169	Kruskal-Wallis
regulation of protein targeting to mitochondrion (GO:1903214)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
regulation of protein transport (GO:0051223)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
regulation of protein tyrosine kinase activity (GO:0061097)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of protein ubiquitination (GO:0031396)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of proteolysis (GO:0030162)	GO_Biological_Process_2018	63	0.162229938271565	1	0.687	Kruskal-Wallis
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	GO_Biological_Process_2018	63	2.96604938271605	1	0.085	Kruskal-Wallis
regulation of Ras protein signal transduction (GO:0046578)	GO_Biological_Process_2018	63	2.12673611111111	1	0.145	Kruskal-Wallis
regulation of reactive oxygen species biosynthetic process (GO:1903426)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
regulation of reactive oxygen species metabolic process (GO:2000377)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of receptor internalization (GO:0002090)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of receptor recycling (GO:0001919)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of receptor-mediated endocytosis (GO:0048259)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of regulated secretory pathway (GO:1903305)	GO_Biological_Process_2018	63	2.640625	1	0.104	Kruskal-Wallis
regulation of regulatory T cell differentiation (GO:0045589)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
regulation of release of cytochrome c from mitochondria (GO:0090199)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
regulation of response to cytokine stimulus (GO:0060759)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
regulation of response to DNA damage stimulus (GO:2001020)	GO_Biological_Process_2018	63	1.36111111111111	1	0.243	Kruskal-Wallis
regulation of response to external stimulus (GO:0032101)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
regulation of Rho protein signal transduction (GO:0035023)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
regulation of rhodopsin mediated signaling pathway (GO:0022400)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
regulation of RIG-I signaling pathway (GO:0039535)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of RNA export from nucleus (GO:0046831)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
regulation of RNA metabolic process (GO:0051252)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
regulation of RNA splicing (GO:0043484)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
regulation of ruffle assembly (GO:1900027)	GO_Biological_Process_2018	63	1.63271604938271	1	0.201	Kruskal-Wallis
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	GO_Biological_Process_2018	63	1.14371141975309	1	0.285	Kruskal-Wallis
regulation of secretion by cell (GO:1903530)	GO_Biological_Process_2018	63	0.815007716049394	1	0.367	Kruskal-Wallis
regulation of signal transduction (GO:0009966)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of signal transduction by p53 class mediator (GO:1901796)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
regulation of SMAD protein import into nucleus (GO:0060390)	GO_Biological_Process_2018	63	0.40817901234567	1	0.523	Kruskal-Wallis
regulation of small GTPase mediated signal transduction (GO:0051056)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
regulation of smooth muscle cell migration (GO:0014910)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
regulation of smooth muscle cell proliferation (GO:0048660)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of smooth muscle contraction (GO:0006940)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
regulation of smoothened signaling pathway (GO:0008589)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of sodium ion transmembrane transport (GO:1902305)	GO_Biological_Process_2018	63	3.88966049382717	1	0.0486	Kruskal-Wallis
regulation of sodium ion transmembrane transporter activity (GO:2000649)	GO_Biological_Process_2018	63	2.96604938271605	1	0.085	Kruskal-Wallis
regulation of sodium ion transport (GO:0002028)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of spindle assembly (GO:0090169)	GO_Biological_Process_2018	63	1.4266975308642	1	0.232	Kruskal-Wallis
regulation of spindle organization (GO:0090224)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
regulation of sprouting angiogenesis (GO:1903670)	GO_Biological_Process_2018	63	0.37345679012347	1	0.541	Kruskal-Wallis
regulation of stem cell differentiation (GO:2000736)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of stem cell proliferation (GO:0072091)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
regulation of steroid biosynthetic process (GO:0050810)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of steroid metabolic process (GO:0019218)	GO_Biological_Process_2018	63	2.68595679012344	1	0.101	Kruskal-Wallis
regulation of stress fiber assembly (GO:0051492)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
regulation of stress-activated MAPK cascade (GO:0032872)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of striated muscle contraction (GO:0006942)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
regulation of supramolecular fiber organization (GO:1902903)	GO_Biological_Process_2018	63	1.5625	1	0.211	Kruskal-Wallis
regulation of synapse assembly (GO:0051963)	GO_Biological_Process_2018	63	1.39371141975309	1	0.238	Kruskal-Wallis
regulation of synaptic transmission, glutamatergic (GO:0051966)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
regulation of synaptic vesicle exocytosis (GO:2000300)	GO_Biological_Process_2018	63	0.972415123456784	1	0.324	Kruskal-Wallis
regulation of systemic arterial blood pressure by hormone (GO:0001990)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
regulation of T cell activation (GO:0050863)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of T cell differentiation (GO:0045580)	GO_Biological_Process_2018	63	0.717785493827165	1	0.397	Kruskal-Wallis
regulation of T cell migration (GO:2000404)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of T cell proliferation (GO:0042129)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
regulation of T cell receptor signaling pathway (GO:0050856)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
regulation of telomerase activity (GO:0051972)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
regulation of telomerase RNA localization to Cajal body (GO:1904872)	GO_Biological_Process_2018	63	7.11111111111111	1	0.00766	Kruskal-Wallis
regulation of telomere capping (GO:1904353)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of telomere maintenance (GO:0032204)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
regulation of telomere maintenance via telomerase (GO:0032210)	GO_Biological_Process_2018	63	1.4266975308642	1	0.232	Kruskal-Wallis
regulation of telomere maintenance via telomere lengthening (GO:1904356)	GO_Biological_Process_2018	63	2.00694444444446	1	0.157	Kruskal-Wallis
regulation of tissue remodeling (GO:0034103)	GO_Biological_Process_2018	63	0.671489197530889	1	0.413	Kruskal-Wallis
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of toll-like receptor signaling pathway (GO:0034121)	GO_Biological_Process_2018	63	1.36111111111111	1	0.243	Kruskal-Wallis
regulation of TOR signaling (GO:0032006)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
regulation of TORC1 signaling (GO:1903432)	GO_Biological_Process_2018	63	6.8179012345679	1	0.00902	Kruskal-Wallis
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
regulation of transcription factor import into nucleus (GO:0042990)	GO_Biological_Process_2018	63	1.52797067901233	1	0.216	Kruskal-Wallis
regulation of transcription from RNA polymerase I promoter (GO:0006356)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
regulation of transcription from RNA polymerase II promoter (GO:0006357)	GO_Biological_Process_2018	63	0.75398803589232	1	0.385	Kruskal-Wallis
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
regulation of transcription from RNA polymerase III promoter (GO:0006359)	GO_Biological_Process_2018	63	2.46315586419755	1	0.117	Kruskal-Wallis
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of transcription regulatory region DNA binding (GO:2000677)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
regulation of transcription, DNA-templated (GO:0006355)	GO_Biological_Process_2018	63	0.871180432470766	1	0.351	Kruskal-Wallis
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
regulation of translation (GO:0006417)	GO_Biological_Process_2018	63	0.5625	1	0.453	Kruskal-Wallis
regulation of translational initiation (GO:0006446)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	GO_Biological_Process_2018	63	0.162229938271565	1	0.687	Kruskal-Wallis
regulation of transmembrane transport (GO:0034762)	GO_Biological_Process_2018	63	2.2085262345679	1	0.137	Kruskal-Wallis
regulation of transport (GO:0051049)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of transposition (GO:0010528)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of tumor necrosis factor production (GO:0032680)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
regulation of type I interferon production (GO:0032479)	GO_Biological_Process_2018	63	0.340277777777771	1	0.56	Kruskal-Wallis
regulation of type I interferon-mediated signaling pathway (GO:0060338)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	GO_Biological_Process_2018	63	0.501736111111114	1	0.479	Kruskal-Wallis
regulation of ubiquitin protein ligase activity (GO:1904666)	GO_Biological_Process_2018	63	0.918402777777771	1	0.338	Kruskal-Wallis
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
regulation of ubiquitin-protein transferase activity (GO:0051438)	GO_Biological_Process_2018	63	1.23456790123456	1	0.267	Kruskal-Wallis
regulation of vacuole organization (GO:0044088)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
regulation of vascular endothelial growth factor production (GO:0010574)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of vascular smooth muscle cell proliferation (GO:1904705)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of vasculature development (GO:1901342)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of vasoconstriction (GO:0019229)	GO_Biological_Process_2018	63	3.21006944444446	1	0.0732	Kruskal-Wallis
regulation of vesicle fusion (GO:0031338)	GO_Biological_Process_2018	63	4.87673611111114	1	0.0272	Kruskal-Wallis
regulation of vesicle-mediated transport (GO:0060627)	GO_Biological_Process_2018	63	2.640625	1	0.104	Kruskal-Wallis
regulation of viral entry into host cell (GO:0046596)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
regulation of viral genome replication (GO:0045069)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of viral process (GO:0050792)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of viral release from host cell (GO:1902186)	GO_Biological_Process_2018	63	0.891975308641975	1	0.345	Kruskal-Wallis
regulation of viral transcription (GO:0046782)	GO_Biological_Process_2018	63	3.46373456790124	1	0.0627	Kruskal-Wallis
regulation of voltage-gated calcium channel activity (GO:1901385)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of water loss via skin (GO:0033561)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
regulation of Wnt signaling pathway (GO:0030111)	GO_Biological_Process_2018	63	0.278549382716051	1	0.598	Kruskal-Wallis
regulation of wound healing (GO:0061041)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
